trial_id,condition,stimulus,sentence_extraction,comprehension_probe,probe_clause,response,accuracy,rt,participant_id,handedness,gender,first_language,age,country_of_residence
26,congruent,"['The', 'hat', 'that the', 'skirt', 'matched', 'had', 'a', 'bow', 'in', 'the', 'back']",object,The skirt matched the hat?,relative_clause,y,1,2.1759950010000466,021,right,female,english,27,Australia
27,incongruent,"['The', 'friend', 'that the', 'bride', 'teased', 'told', 'a', 'joke', 'about', 'the', 'past']",object,The bride told a joke?,main_clause,n,1,3.4118973079998796,021,right,female,english,27,Australia
28,other,"['The', 'concert', 'started', 'later', 'than', 'what', 'the', 'lady', 'told the', 'traveler']",assorted,The concert started early?,other,n,1,2.142612888000258,021,right,female,english,27,Australia
29,other,"['The', 'box', 'was', 'made', 'from', 'wood', 'and was', 'full', 'of', 'things', 'that', 'shined']",assorted,The box was full of things?,other,y,1,1.624647289999757,021,right,female,english,27,Australia
30,other,"['The', 'car', 'that was', 'new', 'had', 'just', 'been', 'cleaned', 'by', 'the', 'old', 'lady']",assorted,The car was new?,other,y,1,1.4401097539998773,021,right,female,english,27,Australia
31,incongruent,"['The', 'fox', 'that the', 'wolf', 'chased', 'hurt', 'its', 'paws', 'on', 'the', 'way']",object,The wolf hurt its paws?,main_clause,n,1,1.5570844959997885,021,right,female,english,27,Australia
32,congruent,"['The', 'prince', 'that', 'helped', 'the', 'girl', 'had a', 'head', 'of blonde', 'hair']",subject,The prince had blonde hair?,main_clause,y,1,1.290353012000196,021,right,female,english,27,Australia
33,other,"['The', 'girl', 'on', 'the', 'school', 'trip', 'saw a', 'frog', 'and', 'later', 'she', 'saw', 'a', 'mouse']",assorted,The girl saw a mouse first?,other,n,1,1.9229633609998016,021,right,female,english,27,Australia
34,congruent,"['The', 'thief', 'that the', 'guard', 'saw', 'had', 'a', 'gun', 'in', 'his', 'holster']",object,The guard had a gun?,main_clause,n,1,4.62927920500033,021,right,female,english,27,Australia
35,congruent,"['The', 'clerk', 'that', 'liked', 'the', 'boss', 'had a', 'desk', 'by the', 'window']",subject,The boss liked the clerk?,relative_clause,y,0,4.96763639899973,021,right,female,english,27,Australia
36,incongruent,"['The', 'shelf', 'that the', 'piano', 'bumped', 'had', 'some', 'dust', 'on', 'its', 'top']",object,The piano had dust on its top?,main_clause,y,0,2.8939880410002843,021,right,female,english,27,Australia
37,incongruent,"['The', 'dancer', 'that the', 'guy', 'liked', 'was', 'a', 'chef', 'in', 'the', 'city']",object,The dancer was a chef?,main_clause,y,1,5.134193541000059,021,right,female,english,27,Australia
38,other,"['The', 'boss', 'was', 'happy', 'to', 'see', 'the', 'work', 'that', 'the', 'two', 'girls', 'had', 'done']",assorted,The boss was happy?,other,y,1,1.204516183999658,021,right,female,english,27,Australia
39,incongruent,"['The', 'cat', 'that', 'fought', 'the', 'dog', 'licked its', 'wounds', 'in the', 'corner']",subject,The cat fought the dog?,relative_clause,y,1,2.0915104030000293,021,right,female,english,27,Australia
40,incongruent,"['The', 'fruit', 'that', 'squashed', 'the', 'cake', 'made a', 'mess', 'in the', 'bag']",subject,The fruit made a mess?,main_clause,y,1,1.7404504180003642,021,right,female,english,27,Australia
41,incongruent,"['The', 'nun', 'that', 'blessed', 'the', 'monk', 'lit a', 'candle', 'on the', 'table']",subject,The nun lit a candle?,main_clause,y,1,5.551069537999865,021,right,female,english,27,Australia
42,other,"['The', 'job', 'that was', 'given', 'was', 'different', 'to', 'what', 'she', 'expected']",assorted,The job was unexpected?,other,n,0,5.485150145999796,021,right,female,english,27,Australia
43,other,"['The', 'girl', 'kicked the', 'ball', 'into the', 'window', 'but it', 'did', 'not', 'break']",assorted,The girl kicked the ball?,other,y,1,1.1364515270001905,021,right,female,english,27,Australia
44,incongruent,"['The', 'guy', 'that the', 'judge', 'thanked', 'left', 'the', 'room', 'with', 'a', 'smile']",object,The guy left the room?,main_clause,y,1,1.7383471490002194,021,right,female,english,27,Australia
45,congruent,"['The', 'thug', 'that', 'saw', 'the', 'man', 'had a', 'hat', 'on his', 'head']",subject,The thug saw the man?,relative_clause,y,1,2.659902224000234,021,right,female,english,27,Australia
46,congruent,"['The', 'desk', 'that the', 'bed', 'scratched', 'was', 'too', 'old', 'to', 'be', 'moved']",object,The bed was too old?,main_clause,n,1,3.342862003999926,021,right,female,english,27,Australia
47,other,"['The', 'colour', 'of the', 'house', 'was', 'brighter', 'than the', 'men', 'who travelled', 'expected']",assorted,The men travelled?,other,y,1,1.656577997000113,021,right,female,english,27,Australia
48,congruent,"['The', 'cop', 'that', 'met', 'the', 'spy', 'wrote a', 'book', 'about the', 'case']",subject,The spy wrote a book?,main_clause,n,1,4.164907684999889,021,right,female,english,27,Australia
49,incongruent,"['The', 'dad', 'that', 'knew', 'the', 'chef', 'had a', 'son', 'with a', 'limp']",subject,The chef knew the dad?,relative_clause,y,0,5.418038575000082,021,right,female,english,27,Australia
50,other,"['The', 'hat', 'that was', 'worn', 'by the', 'boy', 'with a', 'jacket', 'was too', 'small', 'for the', 'man']",assorted,The hat was too small?,other,n,0,2.609069436000027,021,right,female,english,27,Australia
51,other,"['The', 'ring', 'that', 'was', 'sadly', 'lost', 'was', 'found', 'by the', 'fat', 'and', 'very', 'happy', 'priest']",assorted,The priest was sad?,other,n,1,2.5601630019996264,021,right,female,english,27,Australia
52,other,"['The', 'man', 'was very', 'hungry', 'after the', 'meeting', 'so', 'had', 'lunch', 'early']",assorted,The boy was hungry?,other,n,1,2.2901289080000424,021,right,female,english,27,Australia
53,congruent,"['The', 'owl', 'that', 'scared', 'the', 'bat', 'made a', 'loop', 'in the', 'air']",subject,The bat scared the owl?,relative_clause,n,1,2.3263287599997966,021,right,female,english,27,Australia
54,other,"['The', 'man', 'who was', 'short', 'gave his', 'wife', 'some red', 'candles', 'for her', 'birthday']",assorted,The man was tall?,other,n,1,3.526698767999733,021,right,female,english,27,Australia
55,congruent,"['The', 'king', 'that the', 'guest', 'pleased', 'poured', 'the', 'wine', 'from', 'the', 'jug']",object,The king pleased the guest?,relative_clause,n,1,2.727584878000016,021,right,female,english,27,Australia
56,congruent,"['The', 'niece', 'that the', 'aunt', 'kissed', 'sang', 'a', 'song', 'for', 'the', 'guests']",object,The niece sang a song?,main_clause,y,1,2.693962127999839,021,right,female,english,27,Australia
57,congruent,"['The', 'priest', 'that the', 'nun', 'thanked', 'left', 'the', 'church', 'in', 'a', 'hurry']",object,The priest thanked the nun?,relative_clause,y,0,1.5236512940000466,021,right,female,english,27,Australia
58,congruent,"['The', 'boat', 'that', 'chased', 'the', 'yacht', 'made a', 'turn', 'at the', 'boathouse']",subject,The yacht chased the boat?,relative_clause,n,1,3.677108886000042,021,right,female,english,27,Australia
59,other,"['The', 'fish', 'was', 'caught', 'by the', 'girl', 'on the', 'boat', 'on a', 'Friday']",assorted,The fish was caught by the girl?,other,y,1,4.131015488999765,021,right,female,english,27,Australia
60,incongruent,"['The', 'crook', 'that', 'warned', 'the', 'thief', 'fled the', 'town', 'the next', 'morning']",subject,The thief fled the town?,main_clause,n,1,3.5125133080000523,021,right,female,english,27,Australia
61,congruent,"['The', 'count', 'that', 'knew', 'the', 'queen', 'owned a', 'castle', 'by the', 'lake']",subject,The queen owned a castle?,main_clause,n,1,1.8096208669999216,021,right,female,english,27,Australia
62,congruent,"['The', 'man', 'that', 'phoned', 'the', 'nurse', 'left his', 'pills', 'at the', 'office']",subject,The man phoned the nurse?,relative_clause,y,1,3.26171320200001,021,right,female,english,27,Australia
63,congruent,"['The', 'kid', 'that', 'followed', 'the', 'dad', 'had some', 'mud', 'on his', 'shoes']",subject,The dad had some mud on his shoes?,main_clause,n,1,1.957880939000006,021,right,female,english,27,Australia
64,incongruent,"['The', 'knight', 'that', 'helped', 'the', 'king', 'sent a', 'gift', 'from his', 'castle']",subject,The king sent a gift?,main_clause,n,1,2.290585620999991,021,right,female,english,27,Australia
65,other,"['The', 'wine', 'that was', 'fancy', 'was', 'kept', 'in the', 'cellar', 'for', 'nearly', 'ten', 'years', 'and five', 'months']",assorted,The wine was bad?,other,n,1,1.9410400390001996,021,right,female,english,27,Australia
66,incongruent,"['The', 'tradie', 'that the', 'man', 'thanked', 'left', 'his', 'wallet', 'in', 'the', 'car']",object,The tradie left his wallet?,main_clause,y,1,1.691116243000124,021,right,female,english,27,Australia
67,congruent,"['The', 'girl', 'that the', 'nerd', 'thanked', 'broke', 'the', 'vase', 'with', 'the', 'flowers']",object,The girl pushed the nerd?,relative_clause,n,1,2.743986869999844,021,right,female,english,27,Australia
68,other,"['The', 'bike', 'that was', 'yellow', 'and', 'shiny', 'belonged', 'to', 'the', 'boy', 'with the', 'hat']",assorted,The bike was shiny?,other,y,1,2.0592005919997973,021,right,female,english,27,Australia
69,incongruent,"['The', 'maid', 'that the', 'chef', 'loved', 'quit', 'the', 'job', 'at', 'the', 'house']",object,The chef loved the maid?,relative_clause,n,0,6.519845415999953,021,right,female,english,27,Australia
70,other,"['The', 'apples', 'that', 'the', 'couple', 'bought', 'at the', 'market', 'were', 'red']",assorted,The couple bought green apples?,other,n,1,1.5570140479999282,021,right,female,english,27,Australia
71,incongruent,"['The', 'bug', 'that the', 'ant', 'attacked', 'was', 'as', 'big', 'as', 'a', 'coin']",object,The bug attacked the ant?,relative_clause,n,1,2.059035562999725,021,right,female,english,27,Australia
72,other,"['The', 'piano', 'was well', 'played', 'by', 'the', 'old', 'lady', 'but', 'it', 'was', 'not', 'in', 'tune']",assorted,The piano was well played?,other,y,1,1.8078470599998584,021,right,female,english,27,Australia
73,congruent,"['The', 'rod', 'that the', 'pipe', 'bent', 'had', 'a', 'hole', 'in', 'the', 'middle']",object,The pipe bent the rod?,relative_clause,y,1,6.086644912999873,021,right,female,english,27,Australia
1,incongruent,"['The', 'nun', 'that the', 'monk', 'blessed', 'lit', 'a', 'candle', 'on', 'the', 'table']",object,The monk lit a candle?,main_clause,y,0,0.8714849079999567,022,right,male,english,32,Australia
2,other,"['The', 'man', 'who was', 'short', 'gave his', 'wife', 'some red', 'candles', 'for her', 'birthday']",assorted,The man was short?,other,y,1,1.758123059999889,022,right,male,english,32,Australia
3,congruent,"['The', 'scout', 'that', 'punched', 'the', 'coach', 'had a', 'fight', 'with a', 'manager']",subject,The coach punched the scout?,relative_clause,n,1,2.5928350169999703,022,right,male,english,32,Australia
4,other,"['The', 'hat', 'that was', 'worn', 'by the', 'boy', 'with a', 'jacket', 'was too', 'small', 'for the', 'man']",assorted,The hat was too small?,other,n,0,3.6118667500002175,022,right,male,english,32,Australia
5,other,"['The', 'bike', 'that was', 'yellow', 'and', 'shiny', 'belonged', 'to', 'the', 'boy', 'with the', 'hat']",assorted,The bike was red?,other,n,1,1.6913368350001292,022,right,male,english,32,Australia
6,incongruent,"['The', 'priest', 'that', 'paid', 'the', 'cook', 'signed the', 'check', 'at the', 'bank']",subject,The priest paid the cook?,relative_clause,y,1,1.4908877430000302,022,right,male,english,32,Australia
7,congruent,"['The', 'shelf', 'that the', 'piano', 'bumped', 'had', 'some', 'dust', 'on', 'its', 'top']",object,The piano bumped the shelf?,relative_clause,y,1,1.8414839029999257,022,right,male,english,32,Australia
8,incongruent,"['The', 'knight', 'that the', 'king', 'helped', 'sent', 'a', 'gift', 'from', 'his', 'castle']",object,The knight helped the king?,relative_clause,y,0,1.105922198999906,022,right,male,english,32,Australia
9,congruent,"['The', 'boss', 'that the', 'clerk', 'mocked', 'had', 'a', 'crush', 'on', 'the', 'intern']",object,The clerk mocked the boss?,relative_clause,y,1,2.125081356999999,022,right,male,english,32,Australia
10,congruent,"['The', 'crook', 'that', 'warned', 'the', 'thief', 'fled the', 'town', 'the next', 'morning']",subject,The thief fled the town?,main_clause,n,1,4.74868077799988,022,right,male,english,32,Australia
11,congruent,"['The', 'dean', 'that the', 'boy', 'called', 'had', 'a', 'voice', 'full', 'of', 'anger']",object,The dean had a voice full of anger?,main_clause,y,1,1.5743571040000006,022,right,male,english,32,Australia
12,other,"['The', 'piano', 'was well', 'played', 'by', 'the', 'old', 'lady', 'but', 'it', 'was', 'not', 'in', 'tune']",assorted,The piano was well played?,other,y,1,1.4400462640001024,022,right,male,english,32,Australia
13,incongruent,"['The', 'chief', 'that', 'thanked', 'the', 'girl', 'was too', 'late', 'for the', 'bus']",subject,The girl thanked the chief?,relative_clause,n,1,1.723364662999984,022,right,male,english,32,Australia
14,congruent,"['The', 'prince', 'that', 'helped', 'the', 'girl', 'had a', 'head', 'of blonde', 'hair']",subject,The prince helped the girl?,relative_clause,y,1,1.3735453389999748,022,right,male,english,32,Australia
15,other,"['The', 'dog', 'that', 'barked', 'is very', 'big', 'and very', 'friendly', 'but', 'doesn’t', 'like', 'cats']",assorted,The dog is very big?,other,y,1,1.1890687360000811,022,right,male,english,32,Australia
16,congruent,"['The', 'priest', 'that', 'thanked', 'the', 'nun', 'left the', 'church', 'in a', 'hurry']",subject,The priest left the church?,main_clause,y,1,1.840599511000164,022,right,male,english,32,Australia
17,other,"['The', 'man', 'was very', 'hungry', 'after the', 'meeting', 'so', 'had', 'lunch', 'early']",assorted,The boy was hungry?,other,n,1,1.0724670920001245,022,right,male,english,32,Australia
18,incongruent,"['The', 'guy', 'that', 'thanked', 'the', 'judge', 'left the', 'room', 'with a', 'smile']",subject,The judge thanked the guy?,relative_clause,n,1,1.8410149500000443,022,right,male,english,32,Australia
19,other,"['The', 'ring', 'that', 'was', 'sadly', 'lost', 'was', 'found', 'by the', 'fat', 'and', 'very', 'happy', 'priest']",assorted,The priest found the ring?,other,y,1,2.1425111460000608,022,right,male,english,32,Australia
20,incongruent,"['The', 'truck', 'that the', 'car', 'bumped', 'had', 'a', 'man', 'at', 'the', 'wheel']",object,The truck had a man at the wheel?,main_clause,y,1,3.679624075999982,022,right,male,english,32,Australia
21,incongruent,"['The', 'bug', 'that', 'attacked', 'the', 'ant', 'was as', 'big', 'as a', 'coin']",subject,The ant attacked the bug?,relative_clause,n,1,1.2230050400000891,022,right,male,english,32,Australia
22,other,"['The', 'desk', 'was', 'new', 'but', 'dusty', 'and', 'covered', 'with old', 'books']",assorted,The desk was old?,other,n,1,2.8598246330000165,022,right,male,english,32,Australia
23,congruent,"['The', 'girl', 'that the', 'nerd', 'thanked', 'broke', 'the', 'vase', 'with', 'the', 'flowers']",object,The girl pushed the nerd?,relative_clause,n,1,1.6571889869999268,022,right,male,english,32,Australia
24,other,"['The', 'boss', 'was', 'happy', 'to', 'see', 'the', 'work', 'that', 'the', 'two', 'girls', 'had', 'done']",assorted,The girls were happy?,other,n,1,1.607159079000212,022,right,male,english,32,Australia
25,incongruent,"['The', 'thug', 'that the', 'man', 'saw', 'had', 'a', 'hat', 'on', 'his', 'head']",object,The thug saw the man?,relative_clause,y,0,1.7075836079998226,022,right,male,english,32,Australia
26,congruent,"['The', 'friend', 'that', 'teased', 'the', 'bride', 'told a', 'joke', 'about the', 'past']",subject,The bride told a joke?,main_clause,n,1,1.2396184399999584,022,right,male,english,32,Australia
27,other,"['The', 'girl', 'on', 'the', 'school', 'trip', 'saw a', 'frog', 'and', 'later', 'she', 'saw', 'a', 'mouse']",assorted,The girl saw a frog?,other,y,1,1.3236373229997298,022,right,male,english,32,Australia
28,incongruent,"['The', 'tradie', 'that the', 'man', 'thanked', 'left', 'his', 'wallet', 'in', 'the', 'car']",object,The tradie left his wallet?,main_clause,y,1,1.1061406550002175,022,right,male,english,32,Australia
