"workerid","age","gender","item","sentence","rating"
"P7",41,"Female","blue_moon","Karen only drinks every BLUE MOON, so this must be a special occasion.",0
"P7",41,"Female","cheese_writing","The first draft always turns out to be CHEESE WRITING.",-3
"P7",41,"Female","salty_dog","A SALTY DOG knows everything about the seas.",0
"P7",41,"Female","blank_sleep","After drinking too much, the boy passed into a BLANK SLEEP.",0
"P7",41,"Female","blue_blood","Future club members don't need to have BLUE BLOOD to be accepted.",0
"P7",41,"Female","meat_puppet","George is Pat's MEAT PUPPET, he does whatever she says.",0
"P7",41,"Female","fish_fingers","Children love to eat FISH FINGERS for lunch.",3
"P7",41,"Female","ghost_town","During the pandemic, Montreal became a GHOST TOWN.",3
"P7",41,"Female","hourglass_figure","Wrap tops and dresses accentuate the waist and enhance an HOURGLASS FIGURE.",-3
"P7",41,"Female","bumpy_life","Anna had overcome many difficulties in her BUMPY LIFE.",-3
"P7",41,"Female","flash_sale","The FLASH SALE will include designers like Vera Wang, Alberta Ferretti, and Steuben.",-3
"P7",41,"Female","dirty_laundry","I didn't want to risk airing our family's DIRTY LAUNDRY for millions to see.",2
"P7",41,"Female","gentle_art","He completed his work with GENTLE ART, always giving it the attention it needs .",0
"P7",41,"Female","ice_breaker","The teacher started with a quick ICE BREAKER on the first day of school.",-1
"P7",41,"Female","open_mind","He has an OPEN MIND about what people have to say.",0
"P7",41,"Female","hot_spot","Influencers can get into every HOT SPOT in town.",0
"P7",41,"Female","death_burger","The couple bought a DEATH BURGER from their usual takeaway place.",-3
"P7",41,"Female","flaky_idea","Since he always has FLAKY IDEAS, it's best not to listen to him.",-3
"P7",41,"Female","dead_face","He had a DEAD FACE look after being asked the same question for the 5th time.",-3
"P7",41,"Female","brain_fog","Chronic fatigue syndrome causes tiredness, poor sleep , BRAIN FOG, and/or muscle pain.",3
"P7",41,"Female","innocent_lamb","Jones might be an INNOCENT LAMB but investors are nervy.",3
"P7",41,"Female","rotting_education","The last government collapsed because of the ROTTING EDUCATION system.",-3
"P7",41,"Female","bat_wings","Mary's trainer suggested lifting weights to get rid of her BAT WINGS.",0
"P7",41,"Female","dragon_teacher","The students are scared of their DRAGON TEACHER.",-3
"P7",41,"Female","crowd_surfing","There is always a little bit of CROWD SURFING during pop concerts.",3
"P7",41,"Female","tunnel_vision","TUNNEL VISION can also be considered as a symptom of glaucoma.",-3
"P7",41,"Female","paddle_brush","The PADDLE BRUSH is known to work wonders on thicker, longer hair.",-3
"P7",41,"Female","hot_potato","Abortion is a political HOT POTATO.",0
"P7",41,"Female","milk_moustache","The toddler with the MILK MOUSTACHE was eating by himself.",0
"P7",41,"Female","dead_end","I found myself embarrassed when I hit a DEAD END in my life.",-3
"P7",41,"Female","bubbly_personality","Abby's BUBBLY PERSONALITY blended well at the party.",-3
"P7",41,"Female","melting_pot","There are different heritages mixed into the American MELTING POT.",0
"P7",41,"Female","impatient_machinery","The IMPATIENT MACHINERY kept on running.",-3
"P7",41,"Female","elephant_ears","ELEPHANT EARS are a great choice to make any garden look like a tropical forest.",-3
"P7",41,"Female","dark_personality","People describe him as having a DARK PERSONALITY.",-3
"P7",41,"Female","love_bug","Nick got bit by the LOVE BUG on Valentine's Day.",3
"P7",41,"Female","clear_intention","Most candidates have a CLEAR INTENTION of what they want to accomplish.",-3
"P7",41,"Female","ballpark_figure","The BALLPARK FIGURE for fatalities is at least 20.",-3
"P7",41,"Female","bad_egg","He's a bit of a handful, a real BAD EGG.",3
"P7",41,"Female","foot_soldiers","Programmers are the FOOT SOLDIERS of the computer revolution.",0
"P7",41,"Female","brilliant_idea","Jessie had the BRILLIANT IDEA to try sledding down the mountain in summer.",0
"P7",41,"Female","shivering_life","What draws the reader to the novel is the hope of warming his SHIVERING LIFE.",-3
"P7",41,"Female","tent_dress","A TENT DRESS is perfect for women who don't like to wear anything remotely form-fitting.",-3
"P7",41,"Female","clean_slate","The previous negotiations did not work, so they will start with a CLEAN SLATE.",3
"P7",41,"Female","golden_river","Her long hair was a flowing GOLDEN RIVER.",0
"P7",41,"Female","rocky_end","The couple had a ROCKY END to their relationship.",-3
"P7",41,"Female","empty_nest","Once the kids moved out, John was enjoying the EMPTY NEST with his wife",3
"P7",41,"Female","spider_plank","A SPIDER PLANK can give you a full body workout by toning your abs and building flexibility.",0
"P7",41,"Female","third_eye","Everyone thinks that she has a THIRD EYE for anticipating drama.",0
"P7",41,"Female","bright_student","She was a BRIGHT STUDENT who learned quickly.",-3
"P7",41,"Female","running_head","Research reports normally require a RUNNING HEAD.",0
"P7",41,"Female","sharp_mind","She had a SHARP MIND and was knowledgeable on a broad range of topics.",-3
"P7",41,"Female","smooth_sailing","After researchers learned the new software, everything was SMOOTH SAILING.",0
"P7",41,"Female","slam_dunk","After the prosecutor threw away a SLAM DUNK conviction, he decided to quit.",0
"P7",41,"Female","online_scrub","The publicist had to do an ONLINE SCRUB to delete any evidence from the internet.",3
"P7",41,"Female","ceiling_effect","The researchers agreed that a CEILING EFFECT was the best explanation available.",-3
"P7",41,"Female","emotional_rollercoaster","Ever since Itamar received the devastating news, his life has been an EMOTIONAL ROLLERCOASTER.",3
"P7",41,"Female","flat_art","She wasn't hired at the museum because of her FLAT ART.",0
"P7",41,"Female","golden_hour","The patient suffered major blood loss, fortunately they got him to the hospital within the GOLDEN HOUR.",-3
"P7",41,"Female","hot_water","He landed himself in HOT WATER after his mom realized he lied to her.",0
"P7",41,"Female","nuclear_anger","His NUCLEAR ANGER made him a frightening person to be around.",-3
"P7",41,"Female","fan_brush","A FAN BRUSH is ideal to apply powder products in small regions of the face.",-3
"P7",41,"Female","toxic_person","A TOXIC PERSON deserves to be unfriended.",-3
"P7",41,"Female","soft_spot","Daniel has a SOFT SPOT for street dogs.",0
"P7",41,"Female","pyramid_scheme","New York's elite have been running a decades-long PYRAMID SCHEME.",-3
"P7",41,"Female","rabbit_hole","It is very difficult to read papers without falling into a RABBIT HOLE.",0
"P7",41,"Female","delicate_flower","She is dating a DELICATE FLOWER who likes to talk about his feelings.",3
"P7",41,"Female","rug_rats","Family restaurants are always noisy because RUG RATS are constantly running around.",0
"P7",41,"Female","small_potatoes","The lawyer was told to stop fighting for SMALL POTATOES.",3
"P7",41,"Female","smart_cookie","She is one SMART COOKIE and a great role model for the rest of us.",3
"P7",41,"Female","firm_hand","Supervisors need to have a FIRM HAND with their volunteers.",0
"P7",41,"Female","social_butterfly","SOCIAL BUTTERFLIES always make the most friends at parties.",3
"P7",41,"Female","bulletproof_argument","Ms. Allens used a BULLETPROOF ARGUMENT to make her case.",-3
"P7",41,"Female","pool_noodle","Everyone brings a POOL NOODLE to the town swimming spots.",0
"P7",41,"Female","nodding_leaves","The gentle NODDING LEAVES in fall are my favorite.",0
"P7",41,"Female","chicken_feed","The store owner pays his employees CHICKEN FEED.",0
"P7",41,"Female","curtain_bangs","CURTAIN BANGS used to be a super-popular '70s hairstyle.",-3
"P7",41,"Female","lawnmower_parents","That kid never deals with his problems because he has LAWNMOWER PARENTS.",-3
"P7",41,"Female","cold_fish","Scott Berg knew that Wilson was no COLD FISH.",0
"P7",41,"Female","sweet_pea","Britney is such a lucky girl, she got the SWEAT PEA of the class to ask her to prom.",3
"P7",41,"Female","cake_face","To avoid having a CAKE FACE, it is advisable to apply fewer layers of foundation.",-3
"P7",41,"Female","walking_encyclopedia","Jennifer, the WALKING ENCYCLOPEDIA of the group, is always contributing to the conversation.",1
"P7",41,"Female","magnetic_attraction","Holly felt an undeniable MAGNETIC ATTRACTION towards a boy she barely knew.",-3
"P7",41,"Female","lukewarm_reception","Alex's best idea got a LUKEWARM RECEPTION.",-2
"P7",41,"Female","dead_silence","There was DEAD SILENCE in the waiting room.",-3
"P7",41,"Female","old_hat","My favorite joke might be a bit of an OLD HAT by now.",0
"P7",41,"Female","media_storm","The resignation of the duke and duchess caused a MEDIA STORM.",3
"P7",41,"Female","bare_bones","Alexander got the details of the book down to its BARE BONES.",1
"P7",41,"Female","shark_lawyer","The SHARK LAWYER will always defends her actions as an overzealous advocate.",-3
"P7",41,"Female","sly_fox","There is a SLY FOX in every office who always gets others to do his work for him.",3
"P7",41,"Female","acid_test","Watkins' patients were put to the ACID TEST.",-1
"P7",41,"Female","spring_roll","He sometimes eats a SPRING ROLL at the Chinese takeaway.",-3
"P7",41,"Female","icy_look","The angry lady gave him an ICY LOOK.",-3
"P7",41,"Female","dirty_dance","That was quite a DIRTY DANCE at the night club.",-3
"P7",41,"Female","bullet_point","The outline was organized in BULLET POINTS.",-3
"P7",41,"Female","sharp_scent","He disliked the SHARP SCENT of cleaner on her clothes.",0
"P7",41,"Female","bottomless_pit","He was a BOTTOMLESS PIT of ideas which made him a great writer.",3
"P7",41,"Female","short_fuse","He has a SHORT FUSE and when pushed, may become violent.",0
"P7",41,"Female","monkey_dance","Everyone is doing the MONKEY DANCE at night clubs these days.",-3
"P7",41,"Female","sugar_daddy","All of a sudden, he became the big SUGAR DADDY for anybody who needed their rent paid.",0
"P7",41,"Female","small_talk","The advisor doesn't enjoy SMALL TALK, she goes straight to the point.",-3
"P7",41,"Female","bitter_truth","After the fight, she learned the BITTER TRUTH.",-3
"P7",41,"Female","hot_seat","After being involved in the settlement talks, he was in the HOT SEAT with management.",-3
"P7",41,"Female","road_hog","If it were not for that ROAD HOG, he would have gotten to work on time.",3
"P7",41,"Female","tube_top","Allegra was wearing a TUBE TOP with sequins to the club.",-3
"P7",41,"Female","floor_effect","These procedures were used to reduce the chance of observing a FLOOR EFFECT in the economy.",-3
"P7",41,"Female","tender_sky","The TENDER SKY made for a romantic evening.",0
"P7",41,"Female","party_pooper","Everyone in the room wondered who invited the PARTY POOPER.",3
"P7",41,"Female","moral_compass","Most villains lack a MORAL COMPASS.",3
"P7",41,"Female","family_tree","The orphan was tracing her FAMILY TREE to see where she came from.",3
"P7",41,"Female","mad_slap","The music Andrew listened to yesterday was a MAD SLAP.",-3
"P7",41,"Female","last_straw","The departure of Amy and Jack was the LAST STRAW for Millie.",3
"P7",41,"Female","soft_skills","SOFT SKILLS are great to know to advance in your career.",-3
"P7",41,"Female","love_handles","Vanessa goes to the gym to get rid of unwanted LOVE HANDLES and a bit of a belly.",0
"P7",41,"Female","cold_feet","Bonnie gets COLD FEET when contemplating her future with Adam.",0
"P7",41,"Female","monkey_business","I bet Paula and Frank are up to some MONKEY BUSINESS upstairs.",-3
"P7",41,"Female","hot_mess","Her life turned into a HOT MESS after the child's birth.",-3
"P7",41,"Female","fresh_courage","He transmitted FRESH COURAGE and hope to the oppressed.",-3
"P7",41,"Female","big_brother","Everyone is careful in the office because BIG BROTHER is always watching.",0
"P7",41,"Female","wet_blanket","Joseph is such a WET BLANKET who takes the fun out of every party.",0
"P7",41,"Female","hen_party","Her bridesmaids had already thrown her a HEN PARTY.",-3
"P7",41,"Female","eye_candy","Derek married the last EYE CANDY in town and took her off the market.",1
"P7",41,"Female","muffin_top","Cindy has noticed a little MUFFIN TOP when she puts on her best pair of jeans.",0
"P7",41,"Female","sock_puppet","When someone votes as a SOCK PUPPET, we never learn their true identity.",-1
"P7",41,"Female","white_blanket","During winter, the city of Montreal is covered by a WHITE BLANKET.",2
"P7",41,"Female","star_jump","A STAR JUMP can be substituted by a squat and a side leg rise.",-3
"P7",41,"Female","plum_job","She later landed a PLUM JOB at the prestigious Library of Congress.",-3
"P7",41,"Female","tiger_parents","Martha is pushed by her TIGER PARENTS to get the best grades possible.",-3
"P7",41,"Female","wine_legs","WINE LEGS indicate either high alcohol content and/or high sugar content in wine.",-3
"P7",41,"Female","trophy_wife","Mark introduced his TROPHY WIFE to the members as his guest.",-3
"P7",41,"Female","virgin_drink","The couple had to pay $20 for a VIRGIN DRINK at the bar.",-3
"P7",41,"Female","cash_cow","He bought a bankrupt shop and turned it into a CASH COW.",3
"P7",41,"Female","chicken_legs","The runway model is so skinny that she has CHICKEN LEGS.",-3
"P7",41,"Female","deep_water","Tom is in some DEEP WATER with the boss after all the mistakes he made this week.",0
"P7",41,"Female","pie_chart","The website shows you what your budget looks like in a PIE CHART divided into the various expense categories.",-3
"P7",41,"Female","burning_question","The woman had a BURNING QUESTION she couldn't wait to ask.",-3
"P7",41,"Female","skeleton_crew","The company went from a SKELETON CREW of 25 employees to 150.",-3
"P7",41,"Female","cold_turkey","He quit smoking COLD TURKEY after his doctor told him to.",0
"P7",41,"Female","firm_deadline","The department imposed a FIRM DEADLINE for the submission of forms.",-3
