"participant_id","age","gender","trial_id","trial_order","stimulus","target_word","response"
"P7",41,"Female",1856,55,"The poor performance of one BAD APPLE can have serious consequences.","bad_apple",3
"P7",41,"Female",1857,56,"The artists used the fourth-floor space as a photography TEST BED.","test_bed",0
"P7",41,"Female",1858,57,"That interview was a BURNING MOMENT in his life.","burning_moment",-3
"P7",41,"Female",1859,58,"The only thing administrators give is LIP SERVICE to their employees.","lip_service",-2
"P7",41,"Female",1860,59,"They now had a chance to earn college degrees and to climb the SOCIAL LADDER in their new country.","social_ladder",3
"P7",41,"Female",1861,60,"Her GREY FACE suggested that something bad had happened.","grey_face",-3
"P7",41,"Female",1862,61,"Implementing the right products into your skincare routine can help treat STRAWBERRY LEGS.","strawberry_legs",-3
"P7",41,"Female",1863,62,"In any company, a GLASS CEILING is broken when a woman can advance to a higher position.","glass_ceiling",0
"P7",41,"Female",1864,63,"He always had a SIXTH SENSE for when police were around, so he never got caught.","sixth_sense",0
"P7",41,"Female",1865,64,"Psychology research attempts to understand how the mind's mysterious BLACK BOX works.","black_box",0
"P7",41,"Female",1866,65,"Whenever her husband was frustrated, Jane became his PUNCHING BALL.","punching_ball",2
"P7",41,"Female",1867,66,"Since the general public abhors violence, the BRIGHT SIDE is that they will be able to see the truth.","bright_side",-2
"P7",41,"Female",1868,67,"I've got a LONG FUSE, but after weeks of tolerating issues, I get annoyed very quickly.","long_fuse",2
"P7",41,"Female",1869,68,"Having odd hobbies means you'll be picked on as a RARE BIRD by school bullies.","rare_bird",3
"P7",41,"Female",1870,69,"The new year sees a HAPPY DAWN and a fresh start.","happy_dawn",0
"P7",41,"Female",1871,70,"Steve is constantly dropping things because of his BUTTER FINGERS.","butter_fingers",-3
"P7",41,"Female",1872,71,"Most mothers have a lot of fun at a BABY SHOWER and will have at least one in their lifetime.","baby_shower",3
"P7",41,"Female",1873,72,"Daniel is Microsoft's OFFICE MONKEY, constantly doing other people's errands.","office_monkey",3
"P7",41,"Female",1874,73,"After she applied the foundation she was left with VELVET SKIN.","velvet_skin",-3
"P7",41,"Female",1875,74,"A HAIR DONUT can give the appearance of a great hair bun for people with thin hair.","hair_donut",3
"P7",41,"Female",1876,75,"McDonald's is the most famous RESTAURANT CHAIN in the world.","restaurant_chain",3
"P7",41,"Female",1877,76,"The associate is just the next one to line himself up for the CHOPPING BLOCK.","chopping_block",0
"P7",41,"Female",1878,77,"WHITE NOISE is currently available in an endless number of apps.","white_noise",-3
"P7",41,"Female",1879,78,"A few people saw Paul struggling with DARK THOUGHTS.","dark_thoughts",-3
"P7",41,"Female",1880,79,"The model was extremely sought after for her beautiful, dark ALMOND EYES.","almond_eyes",-3
"P7",41,"Female",1881,80,"A lack of innovation is a STUMBLING BLOCK for small organizations.","stumbling_block",0
"P7",41,"Female",1882,81,"Here are 25 surprising new destinations to put on your BUCKET LIST.","bucket_list",-3
"P7",41,"Female",1883,82,"Her SOCIAL BUBBLE consisted mostly of childless couples with little responsibilities.","social_bubble",3
"P7",41,"Female",1884,83,"Taking a trip down MEMORY LANE helps when you're having a bad day.","memory_lane",3
"P7",41,"Female",1885,84,"The disappointment had been a BITTER PILL for her parents.","bitter_pill",0
"P7",41,"Female",1886,85,"She soon became the BLACK SHEEP of the family.","black_sheep",0
"P7",41,"Female",1887,86,"When someone has a WEAK ARGUMENT, they resort to personal attacks.","weak_argument",-3
"P7",41,"Female",1888,87,"Undergrads go to bars only during HAPPY HOUR to save money.","happy_hour",-3
"P7",41,"Female",1889,88,"She couldn't get a date because she was a BROKEN FACE.","broken_face",0
"P7",41,"Female",1890,89,"There was a LOVE TRIANGLE of tension building in the office.","love_triangle",3
"P7",41,"Female",1891,90,"A FLOATING SHELF is ideal for items that you need easy access to.","floating_shelf",-3
"P7",41,"Female",1892,91,"The cloud was a LONELY OVAL in the clear blue sky.","lonely_oval",0
"P7",41,"Female",1893,92,"A friend in Miami set her up on a BLIND DATE with Jason.","blind_date",-3
"P7",41,"Female",1894,93,"When one of her coworkers brought her baby to work, Breanna got a case of the BABY FEVER.","baby_fever",3
"P7",41,"Female",1895,94,"The NINJA WRITING course will show you the techniques and strategy you need to write effectively.","ninja_writing",-3
"P7",41,"Female",1896,95,"There was BAD BLOOD between the Eagles and the Cowboys.","bad_blood",-3
"P7",41,"Female",1897,96,"Meryl Streep is without a doubt a MOVIE STAR.","movie_star",3
"P7",41,"Female",1898,97,"A way of preventing the dreaded PANDA EYE is to go for waterproof mascara.","panda_eye",-3
"P7",41,"Female",1899,98,"The EARLY BIRD always gets the best seat at the movie theatre.","early_bird",3
"P7",41,"Female",1900,99,"He let out a DRY LAUGH without a shred of cheerfulness.","dry_laugh",-3
"P7",41,"Female",1901,100,"I thought she was a GOLD DIGGER and had other motives to marry him.","gold_digger",-3
"P7",41,"Female",1902,101,"The guy was looking at his girlfriend with FIREFLY EYES.","firefly_eyes",-3
"P7",41,"Female",1903,102,"Their guitar player is one COOL CAT.","cool_cat",0
"P7",41,"Female",1904,103,"It is important to keep a COOL HEAD and not show anger when dealing with people in debate class.","cool_head",0
"P7",41,"Female",1905,104,"HELICOPTER PARENTS never stop obsessing over their kids.","helicopter_parent",-3
"P7",41,"Female",1906,105,"Charles reconnected with an OLD FLAME named Camilla.","old_flame",3
"P7",41,"Female",1907,106,"Most people did not understand her work as a SUGAR BABY.","sugar_baby",0
"P7",41,"Female",1908,107,"Emily later realized it was the BEER GOGGLES that made the man seem attractive at the bar.","beer_goggles",3
"P7",41,"Female",1909,108,"Ryan has a SWEET TOOTH and keeps a stash of candy in his top drawer.","sweet_tooth",0
"P7",41,"Female",1910,109,"If the MOTHER CELL is introduced into the DNA of a mutated animal, a cure could be possible synthesized.","mother_cell",0
"P7",41,"Female",1911,110,"The girl next door is a TOUGH COOKIE.","tough_cookie",3
"P7",41,"Female",1912,111,"Mood swings, feeling sad, and being unable to concentrate are all signs of having the BABY BLUES.","baby_blues",3
"P7",41,"Female",1913,112,"The managing partner becomes a WILD DOG when it comes to his firm.","wild_dog",3
"P7",41,"Female",1914,113,"They stayed there and fought until the BITTER END.","bitter_end",-3
"P7",41,"Female",1915,114,"I lack the GREEN THUMB required to nurture a garden.","green_thumb",-3
"P7",41,"Female",1916,115,"My supervisor is going to be a BUSY BEE for a couple of months.","busy_bee",3
"P7",41,"Female",1917,116,"The cold weather makes it easier for people to become a COUCH POTATO.","couch_potato",3
"P7",41,"Female",1918,117,"The mayor's ideas caused a CHAIN REACTION with grave political consequences.","chain_reaction",0
"P7",41,"Female",1919,118,"College athletics, especially football, have always been a GOLDEN GOOSE for universities.","golden_goose",0
"P7",41,"Female",1920,119,"Everyone saw the DEEP LOVE between them.","deep_love",0
"P7",41,"Female",1921,120,"Bill was visiting all the good places with his ROAD DOG.","road_dog",3
"P7",41,"Female",1922,121,"Last night, Jasmine tried to convince the jury with CROCODILE TEARS.","crocodile_tears",-3
"P7",41,"Female",1923,122,"The word ""pedigree"" is a DEAD METAPHOR that no one remembers.","dead_metaphor",-3
"P7",41,"Female",1924,123,"She was his ARM CANDY at so many cocktail parties.","arm_candy",2
"P7",41,"Female",1925,124,"Not wanting to be a SITTING DUCK for the storm, he left the worn down farmhouse.","sitting_duck",0
"P7",41,"Female",1926,125,"The BLACK HUMOUR wore out the audiences over time.","black_humour",-3
"P7",41,"Female",1927,126,"After her terrible dismissal, Alexa had a SOFT LANDING at her new job.","soft_landing",0
"P7",41,"Female",1928,127,"That band has such a MOLTEN SOUND.","molten_sound",-3
"P7",41,"Female",1929,128,"People believe that the adaptive textbook is the MAGIC BULLET of educational technology.","magic_bullet",0
"P7",41,"Female",1930,129,"They suggest Andrea might be a BLACK WIDOW, not a grieving one.","black_widow",0
"P7",41,"Female",1931,130,"Raphael was a LATE BLOOMER when he finally arrived at the department.","late_bloomer",3
"P7",41,"Female",1932,131,"That kid has a very DIRTY MOUTH and should be punished.","dirty_mouth",0
"P7",41,"Female",1933,132,"The prosecutor made a deal with the lawyer to catch the BIG FISH.","big_fish",2
"P7",41,"Female",1934,133,"The client was used as a STALKING HORSE to get an even bigger client.","stalking_horse",3
"P7",41,"Female",1935,134,"Karen only drinks every BLUE MOON, so this must be a special occasion.","blue_moon",0
"P7",41,"Female",1936,135,"The first draft always turns out to be CHEESE WRITING.","cheese_writing",-3
"P7",41,"Female",1937,136,"A SALTY DOG knows everything about the seas.","salty_dog",0
"P7",41,"Female",1938,137,"After drinking too much, the boy passed into a BLANK SLEEP.","blank_sleep",0
"P7",41,"Female",1939,138,"Future club members don't need to have BLUE BLOOD to be accepted.","blue_blood",0
"P7",41,"Female",1940,139,"George is Pat's MEAT PUPPET, he does whatever she says.","meat_puppet",0
"P7",41,"Female",1941,140,"Children love to eat FISH FINGERS for lunch.","fish_fingers",3
"P7",41,"Female",1942,141,"During the pandemic, Montreal became a GHOST TOWN.","ghost_town",3
"P7",41,"Female",1943,142,"Wrap tops and dresses accentuate the waist and enhance an HOURGLASS FIGURE.","hourglass_figure",-3
"P7",41,"Female",1944,143,"Anna had overcome many difficulties in her BUMPY LIFE.","bumpy_life",-3
"P7",41,"Female",1945,144,"The FLASH SALE will include designers like Vera Wang, Alberta Ferretti, and Steuben.","flash_sale",-3
"P7",41,"Female",1946,145,"I didn't want to risk airing our family's DIRTY LAUNDRY for millions to see.","dirty_laundry",2
"P7",41,"Female",1947,146,"He completed his work with GENTLE ART, always giving it the attention it needs .","gentle_art",0
"P7",41,"Female",1948,147,"The teacher started with a quick ICE BREAKER on the first day of school.","ice_breaker",-1
"P7",41,"Female",1949,148,"He has an OPEN MIND about what people have to say.","open_mind",0
"P7",41,"Female",1950,149,"Influencers can get into every HOT SPOT in town.","hot_spot",0
"P7",41,"Female",1951,150,"The couple bought a DEATH BURGER from their usual takeaway place.","death_burger",-3
"P7",41,"Female",1952,151,"Since he always has FLAKY IDEAS, it's best not to listen to him.","flaky_idea",-3
"P7",41,"Female",1953,152,"He had a DEAD FACE look after being asked the same question for the 5th time.","dead_face",-3
"P7",41,"Female",1954,153,"Chronic fatigue syndrome causes tiredness, poor sleep , BRAIN FOG, and/or muscle pain.","brain_fog",3
"P7",41,"Female",1955,154,"Jones might be an INNOCENT LAMB but investors are nervy.","innocent_lamb",3
"P7",41,"Female",1956,155,"The last government collapsed because of the ROTTING EDUCATION system.","rotting_education",-3
"P7",41,"Female",1957,156,"Mary's trainer suggested lifting weights to get rid of her BAT WINGS.","bat_wings",0
"P7",41,"Female",1958,157,"The students are scared of their DRAGON TEACHER.","dragon_teacher",-3
"P7",41,"Female",1959,158,"There is always a little bit of CROWD SURFING during pop concerts.","crowd_surfing",3
"P7",41,"Female",1960,159,"TUNNEL VISION can also be considered as a symptom of glaucoma.","tunnel_vision",-3
"P7",41,"Female",1961,160,"The PADDLE BRUSH is known to work wonders on thicker, longer hair.","paddle_brush",-3
"P7",41,"Female",1962,161,"Abortion is a political HOT POTATO.","hot_potato",0
"P7",41,"Female",1963,162,"The toddler with the MILK MOUSTACHE was eating by himself.","milk_moustache",0
"P7",41,"Female",1964,163,"I found myself embarrassed when I hit a DEAD END in my life.","dead_end",-3
"P7",41,"Female",1965,164,"Abby's BUBBLY PERSONALITY blended well at the party.","bubbly_personality",-3
"P7",41,"Female",1966,165,"There are different heritages mixed into the American MELTING POT.","melting_pot",0
"P7",41,"Female",1967,166,"The IMPATIENT MACHINERY kept on running.","impatient_machinery",-3
"P7",41,"Female",1968,167,"ELEPHANT EARS are a great choice to make any garden look like a tropical forest.","elephant_ears",-3
"P7",41,"Female",1969,168,"People describe him as having a DARK PERSONALITY.","dark_personality",-3
"P7",41,"Female",1970,169,"Nick got bit by the LOVE BUG on Valentine's Day.","love_bug",3
"P7",41,"Female",1971,170,"Most candidates have a CLEAR INTENTION of what they want to accomplish.","clear_intention",-3
"P7",41,"Female",1972,171,"The BALLPARK FIGURE for fatalities is at least 20.","ballpark_figure",-3
"P7",41,"Female",1973,172,"He's a bit of a handful, a real BAD EGG.","bad_egg",3
"P7",41,"Female",1974,173,"Programmers are the FOOT SOLDIERS of the computer revolution.","foot_soldiers",0
"P7",41,"Female",1975,174,"Jessie had the BRILLIANT IDEA to try sledding down the mountain in summer.","brilliant_idea",0
"P7",41,"Female",1976,175,"What draws the reader to the novel is the hope of warming his SHIVERING LIFE.","shivering_life",-3
"P7",41,"Female",1977,176,"A TENT DRESS is perfect for women who don't like to wear anything remotely form-fitting.","tent_dress",-3
"P7",41,"Female",1978,177,"The previous negotiations did not work, so they will start with a CLEAN SLATE.","clean_slate",3
"P7",41,"Female",1979,178,"Her long hair was a flowing GOLDEN RIVER.","golden_river",0
"P7",41,"Female",1980,179,"The couple had a ROCKY END to their relationship.","rocky_end",-3
"P7",41,"Female",1981,180,"Once the kids moved out, John was enjoying the EMPTY NEST with his wife","empty_nest",3
"P7",41,"Female",1982,181,"A SPIDER PLANK can give you a full body workout by toning your abs and building flexibility.","spider_plank",0
"P7",41,"Female",1983,182,"Everyone thinks that she has a THIRD EYE for anticipating drama.","third_eye",0
"P7",41,"Female",1984,183,"She was a BRIGHT STUDENT who learned quickly.","bright_student",-3
"P7",41,"Female",1985,184,"Research reports normally require a RUNNING HEAD.","running_head",0
"P7",41,"Female",1986,185,"She had a SHARP MIND and was knowledgeable on a broad range of topics.","sharp_mind",-3
"P7",41,"Female",1987,186,"After researchers learned the new software, everything was SMOOTH SAILING.","smooth_sailing",0
"P7",41,"Female",1988,187,"After the prosecutor threw away a SLAM DUNK conviction, he decided to quit.","slam_dunk",0
"P7",41,"Female",1989,188,"The publicist had to do an ONLINE SCRUB to delete any evidence from the internet.","online_scrub",3
"P7",41,"Female",1990,189,"The researchers agreed that a CEILING EFFECT was the best explanation available.","ceiling_effect",-3
"P7",41,"Female",1991,190,"Ever since Itamar received the devastating news, his life has been an EMOTIONAL ROLLERCOASTER.","emotional_rollercoaster",3
"P7",41,"Female",1992,191,"She wasn't hired at the museum because of her FLAT ART.","flat_art",0
